time,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir
2015-04-29 20:00:00+02:00,,0.0,1085.0,3509.0
2015-04-29 21:00:00+02:00,,0.0,1217.0,4390.0
2015-04-29 22:00:00+02:00,,3.0,1161.0,3821.0
2015-04-29 23:00:00+02:00,,411.0,1091.0,3195.0
2015-04-30 00:00:00+02:00,,666.0,1017.0,2996.0
2015-04-30 01:00:00+02:00,,676.0,1013.0,2478.0
2015-04-30 02:00:00+02:00,,790.0,979.0,2110.0
2015-04-30 03:00:00+02:00,,854.0,970.0,2017.0
2015-04-30 04:00:00+02:00,,916.0,971.0,2098.0
2015-04-30 05:00:00+02:00,,819.0,964.0,2244.0
2015-04-30 06:00:00+02:00,,262.0,996.0,2204.0
2015-04-30 07:00:00+02:00,,0.0,1034.0,3016.0
2015-04-30 08:00:00+02:00,,0.0,1096.0,4081.0
2015-04-30 09:00:00+02:00,,0.0,1169.0,4639.0
2015-04-30 10:00:00+02:00,,0.0,1163.0,4282.0
2015-04-30 11:00:00+02:00,,0.0,1094.0,3579.0
2015-04-30 12:00:00+02:00,,25.0,1089.0,3126.0
2015-04-30 13:00:00+02:00,,88.0,1076.0,2722.0
2015-04-30 14:00:00+02:00,,170.0,1056.0,2237.0
2015-04-30 15:00:00+02:00,,370.0,1101.0,2215.0
2015-04-30 16:00:00+02:00,,374.0,1104.0,2194.0
2015-04-30 17:00:00+02:00,,374.0,1147.0,2081.0
2015-04-30 18:00:00+02:00,,185.0,1142.0,1846.0
2015-04-30 19:00:00+02:00,,0.0,1169.0,1826.0
2015-04-30 20:00:00+02:00,,0.0,1222.0,2437.0
2015-04-30 21:00:00+02:00,,0.0,1268.0,3409.0
2015-04-30 22:00:00+02:00,,0.0,1234.0,2662.0
2015-04-30 23:00:00+02:00,,303.0,1221.0,1926.0
2015-05-01 00:00:00+02:00,,388.0,1093.0,3778.0
2015-05-01 01:00:00+02:00,,865.0,1046.0,2166.0
2015-05-01 02:00:00+02:00,,1115.0,1006.0,1542.0
2015-05-01 03:00:00+02:00,,1223.0,921.0,1084.0
2015-05-01 04:00:00+02:00,,1306.0,899.0,861.0
2015-05-01 05:00:00+02:00,,1220.0,893.0,931.0
2015-05-01 06:00:00+02:00,,690.0,886.0,1156.0
2015-05-01 07:00:00+02:00,,50.0,955.0,1984.0
2015-05-01 08:00:00+02:00,,0.0,1025.0,3627.0
2015-05-01 09:00:00+02:00,,0.0,1068.0,5228.0
2015-05-01 10:00:00+02:00,,0.0,1068.0,5939.0
2015-05-01 11:00:00+02:00,,0.0,1192.0,5440.0
2015-05-01 12:00:00+02:00,,0.0,1145.0,4565.0
2015-05-01 13:00:00+02:00,,0.0,1158.0,3976.0
2015-05-01 14:00:00+02:00,,0.0,1135.0,3466.0
2015-05-01 15:00:00+02:00,,0.0,1141.0,2727.0
2015-05-01 16:00:00+02:00,,0.0,1097.0,2705.0
2015-05-01 17:00:00+02:00,,0.0,1162.0,2969.0
2015-05-01 18:00:00+02:00,,0.0,1117.0,4147.0
2015-05-01 19:00:00+02:00,,0.0,1130.0,4383.0
2015-05-01 20:00:00+02:00,,0.0,1149.0,4993.0
2015-05-01 21:00:00+02:00,,0.0,1272.0,5297.0
2015-05-01 22:00:00+02:00,,0.0,1225.0,4490.0
2015-05-01 23:00:00+02:00,,15.0,1198.0,4054.0
2015-05-02 00:00:00+02:00,,1524.0,1350.0,2905.0
2015-05-02 01:00:00+02:00,,2645.0,1318.0,2818.0
2015-05-02 02:00:00+02:00,,2984.0,1322.0,2792.0
2015-05-02 03:00:00+02:00,,3114.0,1316.0,2817.0
2015-05-02 04:00:00+02:00,,2953.0,1199.0,2788.0
2015-05-02 05:00:00+02:00,,2806.0,1269.0,2853.0
2015-05-02 06:00:00+02:00,,1692.0,1296.0,3037.0
2015-05-02 07:00:00+02:00,,227.0,1344.0,4031.0
2015-05-02 08:00:00+02:00,,0.0,1386.0,5128.0
2015-05-02 09:00:00+02:00,,0.0,1421.0,5151.0
2015-05-02 10:00:00+02:00,,0.0,1425.0,5289.0
2015-05-02 11:00:00+02:00,,0.0,1410.0,4401.0
2015-05-02 12:00:00+02:00,,9.0,1630.0,4268.0
2015-05-02 13:00:00+02:00,,68.0,1383.0,4255.0
2015-05-02 14:00:00+02:00,,155.0,1367.0,3428.0
2015-05-02 15:00:00+02:00,,68.0,1371.0,3202.0
2015-05-02 16:00:00+02:00,,68.0,1354.0,3238.0
2015-05-02 17:00:00+02:00,,60.0,1373.0,3803.0
2015-05-02 18:00:00+02:00,,0.0,1448.0,4398.0
2015-05-02 19:00:00+02:00,,0.0,1469.0,6071.0
2015-05-02 20:00:00+02:00,,0.0,1461.0,5628.0
2015-05-02 21:00:00+02:00,,0.0,1427.0,5222.0
2015-05-02 22:00:00+02:00,,0.0,1435.0,5122.0
2015-05-02 23:00:00+02:00,,1.0,1404.0,5027.0
2015-05-03 00:00:00+02:00,,1833.0,1512.0,4158.0
2015-05-03 01:00:00+02:00,,2480.0,1498.0,3566.0
2015-05-03 02:00:00+02:00,,2938.0,1502.0,3721.0
2015-05-03 03:00:00+02:00,,3057.0,1488.0,3899.0
2015-05-03 04:00:00+02:00,,2802.0,1490.0,3921.0
2015-05-03 05:00:00+02:00,,2765.0,1513.0,3981.0
2015-05-03 06:00:00+02:00,,2377.0,1498.0,4163.0
2015-05-03 07:00:00+02:00,,740.0,1488.0,4689.0
2015-05-03 08:00:00+02:00,,29.0,1539.0,5423.0
2015-05-03 09:00:00+02:00,,0.0,1582.0,5475.0
2015-05-03 10:00:00+02:00,,76.0,1608.0,4736.0
2015-05-03 11:00:00+02:00,,319.0,1602.0,4922.0
2015-05-03 12:00:00+02:00,,339.0,1611.0,4892.0
2015-05-03 13:00:00+02:00,,371.0,1626.0,4811.0
2015-05-03 14:00:00+02:00,,455.0,1625.0,4661.0
2015-05-03 15:00:00+02:00,,450.0,1631.0,4743.0
2015-05-03 16:00:00+02:00,,538.0,1625.0,4982.0
2015-05-03 17:00:00+02:00,,527.0,1531.0,5232.0
2015-05-03 18:00:00+02:00,,230.0,1592.0,5805.0
2015-05-03 19:00:00+02:00,,0.0,1635.0,7257.0
2015-05-03 20:00:00+02:00,,0.0,1696.0,7556.0
2015-05-03 21:00:00+02:00,,0.0,1660.0,7252.0
2015-05-03 22:00:00+02:00,,0.0,1671.0,7090.0
2015-05-03 23:00:00+02:00,,97.0,1628.0,5576.0
2015-05-04 00:00:00+02:00,,1196.0,1237.0,2059.0
2015-05-04 01:00:00+02:00,,1788.0,1205.0,1406.0
2015-05-04 02:00:00+02:00,,2336.0,1181.0,1245.0
2015-05-04 03:00:00+02:00,,2680.0,1174.0,1150.0
2015-05-04 04:00:00+02:00,,2914.0,1166.0,1229.0
2015-05-04 05:00:00+02:00,,2924.0,1155.0,1299.0
2015-05-04 06:00:00+02:00,,2916.0,1165.0,1488.0
2015-05-04 07:00:00+02:00,,2727.0,1170.0,1665.0
2015-05-04 08:00:00+02:00,,2360.0,1194.0,1643.0
2015-05-04 09:00:00+02:00,,1713.0,1219.0,2149.0
2015-05-04 10:00:00+02:00,,1120.0,1240.0,1730.0
2015-05-04 11:00:00+02:00,,1358.0,1269.0,2080.0
2015-05-04 12:00:00+02:00,,1316.0,1261.0,2238.0
2015-05-04 13:00:00+02:00,,1681.0,1247.0,2263.0
2015-05-04 14:00:00+02:00,,1848.0,1249.0,2302.0
2015-05-04 15:00:00+02:00,,2047.0,1252.0,2413.0
2015-05-04 16:00:00+02:00,,1997.0,1223.0,2413.0
2015-05-04 17:00:00+02:00,,1921.0,1233.0,2631.0
2015-05-04 18:00:00+02:00,,1598.0,1266.0,2818.0
2015-05-04 19:00:00+02:00,,886.0,1300.0,3860.0
2015-05-04 20:00:00+02:00,,262.0,1341.0,4996.0
2015-05-04 21:00:00+02:00,,0.0,1333.0,5930.0
2015-05-04 22:00:00+02:00,,0.0,1313.0,5633.0
2015-05-04 23:00:00+02:00,,0.0,1269.0,4875.0
2015-05-05 00:00:00+02:00,,2248.0,1331.0,3332.0
2015-05-05 01:00:00+02:00,,2470.0,1346.0,3502.0
2015-05-05 02:00:00+02:00,,2493.0,1350.0,3163.0
2015-05-05 03:00:00+02:00,,2493.0,1343.0,3143.0
2015-05-05 04:00:00+02:00,,2574.0,1339.0,3111.0
2015-05-05 05:00:00+02:00,,2268.0,1343.0,3111.0
2015-05-05 06:00:00+02:00,,778.0,1360.0,2703.0
2015-05-05 07:00:00+02:00,,29.0,1380.0,2124.0
2015-05-05 08:00:00+02:00,,0.0,1454.0,3072.0
2015-05-05 09:00:00+02:00,,0.0,1468.0,4213.0
2015-05-05 10:00:00+02:00,,0.0,1483.0,4539.0
2015-05-05 11:00:00+02:00,,0.0,1478.0,4780.0
2015-05-05 12:00:00+02:00,,0.0,1469.0,5061.0
2015-05-05 13:00:00+02:00,,0.0,1472.0,5120.0
2015-05-05 14:00:00+02:00,,0.0,1459.0,4468.0
2015-05-05 15:00:00+02:00,,0.0,1423.0,3746.0
2015-05-05 16:00:00+02:00,,0.0,1423.0,3546.0
2015-05-05 17:00:00+02:00,,0.0,1446.0,3473.0
2015-05-05 18:00:00+02:00,,84.0,1438.0,3000.0
2015-05-05 19:00:00+02:00,,133.0,1447.0,3206.0
2015-05-05 20:00:00+02:00,,53.0,1462.0,4073.0
2015-05-05 21:00:00+02:00,,0.0,1486.0,5143.0
2015-05-05 22:00:00+02:00,,0.0,1492.0,4399.0
2015-05-05 23:00:00+02:00,,133.0,1450.0,3210.0
2015-05-06 00:00:00+02:00,,348.0,715.0,1532.0
2015-05-06 01:00:00+02:00,,999.0,719.0,2041.0
2015-05-06 02:00:00+02:00,,888.0,716.0,1883.0
2015-05-06 03:00:00+02:00,,781.0,716.0,1753.0
2015-05-06 04:00:00+02:00,,735.0,720.0,1771.0
2015-05-06 05:00:00+02:00,,488.0,717.0,1493.0
2015-05-06 06:00:00+02:00,,325.0,716.0,1659.0
2015-05-06 07:00:00+02:00,,38.0,749.0,2329.0
2015-05-06 08:00:00+02:00,,0.0,809.0,2931.0
2015-05-06 09:00:00+02:00,,0.0,847.0,4030.0
2015-05-06 10:00:00+02:00,,0.0,866.0,3961.0
2015-05-06 11:00:00+02:00,,0.0,876.0,4381.0
2015-05-06 12:00:00+02:00,,0.0,867.0,4611.0
2015-05-06 13:00:00+02:00,,0.0,852.0,4314.0
2015-05-06 14:00:00+02:00,,0.0,819.0,3870.0
2015-05-06 15:00:00+02:00,,0.0,782.0,3160.0
2015-05-06 16:00:00+02:00,,0.0,770.0,2896.0
2015-05-06 17:00:00+02:00,,0.0,766.0,2973.0
2015-05-06 18:00:00+02:00,,0.0,755.0,2820.0
2015-05-06 19:00:00+02:00,,0.0,755.0,2922.0
2015-05-06 20:00:00+02:00,,0.0,764.0,2884.0
2015-05-06 21:00:00+02:00,,0.0,760.0,2677.0
2015-05-06 22:00:00+02:00,,0.0,751.0,2697.0
2015-05-06 23:00:00+02:00,,5.0,706.0,1851.0
2015-05-07 00:00:00+02:00,,0.0,670.0,1650.0
2015-05-07 01:00:00+02:00,,55.0,658.0,834.0
2015-05-07 02:00:00+02:00,,884.0,643.0,670.0
2015-05-07 03:00:00+02:00,,1249.0,643.0,620.0
2015-05-07 04:00:00+02:00,,1291.0,647.0,630.0
2015-05-07 05:00:00+02:00,,1362.0,644.0,605.0
2015-05-07 06:00:00+02:00,,1374.0,656.0,640.0
2015-05-07 07:00:00+02:00,,1539.0,668.0,806.0
2015-05-07 08:00:00+02:00,,1172.0,686.0,1108.0
2015-05-07 09:00:00+02:00,,809.0,680.0,967.0
2015-05-07 10:00:00+02:00,,268.0,705.0,1270.0
2015-05-07 11:00:00+02:00,,1.0,702.0,1529.0
2015-05-07 12:00:00+02:00,,0.0,709.0,1690.0
2015-05-07 13:00:00+02:00,,0.0,716.0,2158.0
2015-05-07 14:00:00+02:00,,77.0,697.0,2302.0
2015-05-07 15:00:00+02:00,,153.0,665.0,1616.0
2015-05-07 16:00:00+02:00,,158.0,675.0,1075.0
2015-05-07 17:00:00+02:00,,144.0,649.0,982.0
2015-05-07 18:00:00+02:00,,157.0,670.0,1005.0
2015-05-07 19:00:00+02:00,,157.0,672.0,1508.0
2015-05-07 20:00:00+02:00,,51.0,679.0,2503.0
2015-05-07 21:00:00+02:00,,0.0,727.0,3812.0
2015-05-07 22:00:00+02:00,,0.0,724.0,4533.0
2015-05-07 23:00:00+02:00,,43.0,721.0,3911.0
2015-05-08 00:00:00+02:00,,0.0,633.0,1927.0
2015-05-08 01:00:00+02:00,,0.0,618.0,1464.0
2015-05-08 02:00:00+02:00,,100.0,582.0,689.0
2015-05-08 03:00:00+02:00,,282.0,579.0,559.0
2015-05-08 04:00:00+02:00,,554.0,572.0,538.0
2015-05-08 05:00:00+02:00,,553.0,573.0,569.0
2015-05-08 06:00:00+02:00,,374.0,582.0,776.0
2015-05-08 07:00:00+02:00,,11.0,602.0,944.0
2015-05-08 08:00:00+02:00,,0.0,640.0,1695.0
2015-05-08 09:00:00+02:00,,0.0,676.0,2855.0
2015-05-08 10:00:00+02:00,,0.0,705.0,3326.0
2015-05-08 11:00:00+02:00,,0.0,722.0,4023.0
2015-05-08 12:00:00+02:00,,10.0,741.0,3733.0
2015-05-08 13:00:00+02:00,,77.0,759.0,3852.0
2015-05-08 14:00:00+02:00,,107.0,717.0,3340.0
2015-05-08 15:00:00+02:00,,185.0,705.0,2796.0
2015-05-08 16:00:00+02:00,,344.0,671.0,3029.0
2015-05-08 17:00:00+02:00,,377.0,677.0,3042.0
2015-05-08 18:00:00+02:00,,376.0,675.0,3180.0
2015-05-08 19:00:00+02:00,,278.0,682.0,3194.0
2015-05-08 20:00:00+02:00,,63.0,684.0,3332.0
2015-05-08 21:00:00+02:00,,0.0,687.0,4561.0
2015-05-08 22:00:00+02:00,,0.0,686.0,5115.0
2015-05-08 23:00:00+02:00,,0.0,642.0,4381.0
2015-05-09 00:00:00+02:00,,46.0,570.0,907.0
2015-05-09 01:00:00+02:00,,425.0,579.0,1030.0
2015-05-09 02:00:00+02:00,,487.0,560.0,909.0
2015-05-09 03:00:00+02:00,,735.0,555.0,697.0
2015-05-09 04:00:00+02:00,,995.0,562.0,610.0
2015-05-09 05:00:00+02:00,,1217.0,573.0,597.0
2015-05-09 06:00:00+02:00,,1130.0,570.0,637.0
2015-05-09 07:00:00+02:00,,651.0,560.0,735.0
2015-05-09 08:00:00+02:00,,353.0,573.0,847.0
2015-05-09 09:00:00+02:00,,30.0,605.0,1275.0
2015-05-09 10:00:00+02:00,,0.0,615.0,1695.0
2015-05-09 11:00:00+02:00,,49.0,625.0,1932.0
2015-05-09 12:00:00+02:00,,51.0,640.0,2472.0
2015-05-09 13:00:00+02:00,,233.0,649.0,2577.0
2015-05-09 14:00:00+02:00,,250.0,627.0,2263.0
2015-05-09 15:00:00+02:00,,250.0,617.0,1730.0
2015-05-09 16:00:00+02:00,,250.0,609.0,1371.0
2015-05-09 17:00:00+02:00,,400.0,618.0,1426.0
2015-05-09 18:00:00+02:00,,250.0,620.0,1489.0
2015-05-09 19:00:00+02:00,,144.0,617.0,1597.0
2015-05-09 20:00:00+02:00,,32.0,626.0,2845.0
2015-05-09 21:00:00+02:00,,0.0,616.0,3997.0
2015-05-09 22:00:00+02:00,,0.0,604.0,2799.0
2015-05-09 23:00:00+02:00,,49.0,603.0,1585.0
2015-05-10 00:00:00+02:00,,1821.0,523.0,666.0
2015-05-10 01:00:00+02:00,,2410.0,538.0,562.0
2015-05-10 02:00:00+02:00,,2518.0,566.0,481.0
2015-05-10 03:00:00+02:00,,2928.0,563.0,423.0
2015-05-10 04:00:00+02:00,,3043.0,587.0,471.0
2015-05-10 05:00:00+02:00,,2438.0,576.0,432.0
2015-05-10 06:00:00+02:00,,2202.0,594.0,823.0
2015-05-10 07:00:00+02:00,,1179.0,600.0,897.0
2015-05-10 08:00:00+02:00,,765.0,600.0,1182.0
2015-05-10 09:00:00+02:00,,394.0,627.0,1149.0
2015-05-10 10:00:00+02:00,,558.0,645.0,1407.0
2015-05-10 11:00:00+02:00,,510.0,650.0,1560.0
2015-05-10 12:00:00+02:00,,172.0,655.0,1040.0
2015-05-10 13:00:00+02:00,,164.0,668.0,791.0
2015-05-10 14:00:00+02:00,,665.0,686.0,876.0
2015-05-10 15:00:00+02:00,,855.0,683.0,873.0
2015-05-10 16:00:00+02:00,,564.0,706.0,788.0
2015-05-10 17:00:00+02:00,,346.0,717.0,955.0
2015-05-10 18:00:00+02:00,,2.0,714.0,1417.0
2015-05-10 19:00:00+02:00,,0.0,731.0,2660.0
2015-05-10 20:00:00+02:00,,0.0,741.0,3359.0
2015-05-10 21:00:00+02:00,,115.0,746.0,2999.0
2015-05-10 22:00:00+02:00,,568.0,731.0,1811.0
2015-05-10 23:00:00+02:00,,1205.0,705.0,935.0
2015-05-11 00:00:00+02:00,,437.0,627.0,1185.0
2015-05-11 01:00:00+02:00,,715.0,606.0,938.0
2015-05-11 02:00:00+02:00,,1127.0,593.0,563.0
2015-05-11 03:00:00+02:00,,1576.0,597.0,451.0
2015-05-11 04:00:00+02:00,,1861.0,601.0,479.0
2015-05-11 05:00:00+02:00,,1973.0,599.0,605.0
2015-05-11 06:00:00+02:00,,1031.0,660.0,801.0
2015-05-11 07:00:00+02:00,,304.0,741.0,1376.0
2015-05-11 08:00:00+02:00,,1.0,761.0,2283.0
2015-05-11 09:00:00+02:00,,2.0,788.0,2261.0
2015-05-11 10:00:00+02:00,,1.0,795.0,2435.0
2015-05-11 11:00:00+02:00,,5.0,811.0,2566.0
2015-05-11 12:00:00+02:00,,1.0,825.0,2560.0
2015-05-11 13:00:00+02:00,,5.0,837.0,2579.0
2015-05-11 14:00:00+02:00,,1.0,832.0,2036.0
2015-05-11 15:00:00+02:00,,1.0,862.0,1743.0
2015-05-11 16:00:00+02:00,,6.0,861.0,2144.0
2015-05-11 17:00:00+02:00,,1.0,892.0,4034.0
2015-05-11 18:00:00+02:00,,1.0,887.0,6304.0
2015-05-11 19:00:00+02:00,,1.0,890.0,5275.0
2015-05-11 20:00:00+02:00,,1.0,889.0,4984.0
2015-05-11 21:00:00+02:00,,1.0,865.0,4270.0
2015-05-11 22:00:00+02:00,,1.0,822.0,2837.0
2015-05-11 23:00:00+02:00,,278.0,749.0,1208.0
2015-05-12 00:00:00+02:00,,112.0,750.0,2145.0
2015-05-12 01:00:00+02:00,,366.0,745.0,1820.0
2015-05-12 02:00:00+02:00,,516.0,648.0,464.0
2015-05-12 03:00:00+02:00,,641.0,555.0,312.0
2015-05-12 04:00:00+02:00,,1225.0,552.0,341.0
2015-05-12 05:00:00+02:00,,1446.0,553.0,270.0
2015-05-12 06:00:00+02:00,,1683.0,556.0,328.0
2015-05-12 07:00:00+02:00,,919.0,564.0,347.0
2015-05-12 08:00:00+02:00,,256.0,585.0,484.0
2015-05-12 09:00:00+02:00,,54.0,668.0,763.0
2015-05-12 10:00:00+02:00,,1.0,757.0,1305.0
2015-05-12 11:00:00+02:00,,1.0,743.0,1419.0
2015-05-12 12:00:00+02:00,,1.0,728.0,824.0
2015-05-12 13:00:00+02:00,,1.0,722.0,746.0
2015-05-12 14:00:00+02:00,,1.0,588.0,801.0
2015-05-12 15:00:00+02:00,,263.0,578.0,735.0
2015-05-12 16:00:00+02:00,,365.0,579.0,753.0
2015-05-12 17:00:00+02:00,,219.0,659.0,1024.0
2015-05-12 18:00:00+02:00,,1.0,760.0,2404.0
2015-05-12 19:00:00+02:00,,1.0,767.0,2999.0
2015-05-12 20:00:00+02:00,,1.0,774.0,3129.0
2015-05-12 21:00:00+02:00,,1.0,751.0,2564.0
2015-05-12 22:00:00+02:00,,23.0,704.0,1577.0
2015-05-12 23:00:00+02:00,,233.0,723.0,947.0
2015-05-13 00:00:00+02:00,,123.0,1004.0,1975.0
2015-05-13 01:00:00+02:00,,360.0,1001.0,1887.0
2015-05-13 02:00:00+02:00,,679.0,992.0,2226.0
2015-05-13 03:00:00+02:00,,711.0,995.0,2271.0
2015-05-13 04:00:00+02:00,,744.0,990.0,2353.0
2015-05-13 05:00:00+02:00,,739.0,989.0,2430.0
2015-05-13 06:00:00+02:00,,346.0,1055.0,2265.0
2015-05-13 07:00:00+02:00,,52.0,1009.0,3075.0
2015-05-13 08:00:00+02:00,,0.0,1133.0,4369.0
2015-05-13 09:00:00+02:00,,0.0,1212.0,5494.0
2015-05-13 10:00:00+02:00,,0.0,1225.0,5663.0
2015-05-13 11:00:00+02:00,,0.0,1206.0,5449.0
2015-05-13 12:00:00+02:00,,0.0,1188.0,4759.0
2015-05-13 13:00:00+02:00,,38.0,1129.0,4069.0
2015-05-13 14:00:00+02:00,,56.0,1103.0,3074.0
2015-05-13 15:00:00+02:00,,94.0,1009.0,3393.0
2015-05-13 16:00:00+02:00,,111.0,1018.0,3600.0
2015-05-13 17:00:00+02:00,,110.0,1018.0,4618.0
2015-05-13 18:00:00+02:00,,111.0,1096.0,5216.0
2015-05-13 19:00:00+02:00,,38.0,1079.0,5375.0
2015-05-13 20:00:00+02:00,,96.0,1163.0,5678.0
2015-05-13 21:00:00+02:00,,4.0,1170.0,5610.0
2015-05-13 22:00:00+02:00,,0.0,1046.0,5074.0
2015-05-13 23:00:00+02:00,,0.0,1015.0,3073.0
2015-05-14 00:00:00+02:00,,89.0,995.0,2821.0
2015-05-14 01:00:00+02:00,,210.0,974.0,2567.0
2015-05-14 02:00:00+02:00,,581.0,960.0,2706.0
2015-05-14 03:00:00+02:00,,683.0,943.0,2491.0
2015-05-14 04:00:00+02:00,,842.0,938.0,2480.0
2015-05-14 05:00:00+02:00,,797.0,938.0,2567.0
2015-05-14 06:00:00+02:00,,564.0,962.0,3751.0
2015-05-14 07:00:00+02:00,,90.0,1017.0,4098.0
2015-05-14 08:00:00+02:00,,0.0,1054.0,5490.0
2015-05-14 09:00:00+02:00,,0.0,1120.0,6776.0
2015-05-14 10:00:00+02:00,,0.0,1176.0,6439.0
2015-05-14 11:00:00+02:00,,0.0,1111.0,5446.0
2015-05-14 12:00:00+02:00,,0.0,1049.0,5005.0
2015-05-14 13:00:00+02:00,,12.0,1017.0,4487.0
2015-05-14 14:00:00+02:00,,73.0,976.0,3407.0
2015-05-14 15:00:00+02:00,,275.0,965.0,3408.0
2015-05-14 16:00:00+02:00,,289.0,964.0,3109.0
2015-05-14 17:00:00+02:00,,289.0,948.0,2858.0
2015-05-14 18:00:00+02:00,,288.0,955.0,2339.0
2015-05-14 19:00:00+02:00,,289.0,949.0,2131.0
2015-05-14 20:00:00+02:00,,334.0,964.0,2418.0
2015-05-14 21:00:00+02:00,,207.0,968.0,3256.0
2015-05-14 22:00:00+02:00,,239.0,950.0,2781.0
2015-05-14 23:00:00+02:00,,418.0,945.0,2249.0
2015-05-15 00:00:00+02:00,,1104.0,913.0,2929.0
2015-05-15 01:00:00+02:00,,1613.0,912.0,3104.0
2015-05-15 02:00:00+02:00,,1874.0,901.0,3171.0
2015-05-15 03:00:00+02:00,,1905.0,894.0,2984.0
2015-05-15 04:00:00+02:00,,1923.0,889.0,2972.0
2015-05-15 05:00:00+02:00,,1814.0,895.0,3145.0
2015-05-15 06:00:00+02:00,,1161.0,904.0,3209.0
2015-05-15 07:00:00+02:00,,609.0,907.0,3605.0
2015-05-15 08:00:00+02:00,,37.0,954.0,3225.0
2015-05-15 09:00:00+02:00,,65.0,989.0,3237.0
2015-05-15 10:00:00+02:00,,220.0,995.0,3314.0
2015-05-15 11:00:00+02:00,,525.0,999.0,3789.0
2015-05-15 12:00:00+02:00,,450.0,997.0,3908.0
2015-05-15 13:00:00+02:00,,431.0,989.0,3290.0
2015-05-15 14:00:00+02:00,,398.0,979.0,2451.0
2015-05-15 15:00:00+02:00,,68.0,958.0,2017.0
2015-05-15 16:00:00+02:00,,135.0,941.0,1915.0
2015-05-15 17:00:00+02:00,,141.0,934.0,1966.0
2015-05-15 18:00:00+02:00,,140.0,948.0,1647.0
2015-05-15 19:00:00+02:00,,199.0,953.0,2004.0
2015-05-15 20:00:00+02:00,,107.0,973.0,2685.0
2015-05-15 21:00:00+02:00,,97.0,1037.0,3397.0
2015-05-15 22:00:00+02:00,,4.0,1038.0,2963.0
2015-05-15 23:00:00+02:00,,350.0,986.0,2437.0
2015-05-16 00:00:00+02:00,,908.0,927.0,2788.0
2015-05-16 01:00:00+02:00,,1157.0,915.0,2905.0
2015-05-16 02:00:00+02:00,,1339.0,904.0,2844.0
2015-05-16 03:00:00+02:00,,1605.0,898.0,2848.0
2015-05-16 04:00:00+02:00,,1889.0,891.0,2768.0
2015-05-16 05:00:00+02:00,,1890.0,887.0,2534.0
2015-05-16 06:00:00+02:00,,1874.0,881.0,2700.0
2015-05-16 07:00:00+02:00,,1794.0,881.0,2785.0
2015-05-16 08:00:00+02:00,,1365.0,926.0,3043.0
2015-05-16 09:00:00+02:00,,552.0,951.0,2482.0
2015-05-16 10:00:00+02:00,,785.0,957.0,3791.0
2015-05-16 11:00:00+02:00,,677.0,948.0,4103.0
2015-05-16 12:00:00+02:00,,535.0,948.0,3856.0
2015-05-16 13:00:00+02:00,,339.0,939.0,2896.0
2015-05-16 14:00:00+02:00,,621.0,939.0,2731.0
2015-05-16 15:00:00+02:00,,1118.0,916.0,3158.0
2015-05-16 16:00:00+02:00,,1288.0,897.0,3051.0
2015-05-16 17:00:00+02:00,,1652.0,888.0,3015.0
2015-05-16 18:00:00+02:00,,1895.0,893.0,3058.0
2015-05-16 19:00:00+02:00,,1820.0,907.0,3302.0
2015-05-16 20:00:00+02:00,,951.0,918.0,3796.0
2015-05-16 21:00:00+02:00,,436.0,924.0,4502.0
2015-05-16 22:00:00+02:00,,451.0,920.0,4349.0
2015-05-16 23:00:00+02:00,,697.0,891.0,2963.0
2015-05-17 00:00:00+02:00,,1549.0,859.0,2893.0
2015-05-17 01:00:00+02:00,,1891.0,857.0,2741.0
2015-05-17 02:00:00+02:00,,2586.0,855.0,2816.0
2015-05-17 03:00:00+02:00,,2986.0,860.0,2640.0
2015-05-17 04:00:00+02:00,,2917.0,859.0,2361.0
2015-05-17 05:00:00+02:00,,2931.0,862.0,2381.0
2015-05-17 06:00:00+02:00,,2988.0,864.0,2414.0
2015-05-17 07:00:00+02:00,,2975.0,861.0,2387.0
2015-05-17 08:00:00+02:00,,2726.0,883.0,2500.0
2015-05-17 09:00:00+02:00,,2029.0,902.0,2222.0
2015-05-17 10:00:00+02:00,,1091.0,911.0,2057.0
2015-05-17 11:00:00+02:00,,636.0,940.0,2049.0
2015-05-17 12:00:00+02:00,,245.0,943.0,1931.0
2015-05-17 13:00:00+02:00,,192.0,943.0,1826.0
2015-05-17 14:00:00+02:00,,221.0,934.0,1865.0
2015-05-17 15:00:00+02:00,,568.0,901.0,2199.0
2015-05-17 16:00:00+02:00,,647.0,892.0,2162.0
2015-05-17 17:00:00+02:00,,713.0,887.0,2158.0
2015-05-17 18:00:00+02:00,,713.0,881.0,2458.0
2015-05-17 19:00:00+02:00,,712.0,897.0,2955.0
2015-05-17 20:00:00+02:00,,488.0,927.0,3804.0
2015-05-17 21:00:00+02:00,,73.0,1003.0,4051.0
2015-05-17 22:00:00+02:00,,0.0,952.0,4463.0
2015-05-17 23:00:00+02:00,,0.0,913.0,3448.0
2015-05-18 00:00:00+02:00,,234.0,895.0,2163.0
2015-05-18 01:00:00+02:00,,822.0,895.0,2484.0
2015-05-18 02:00:00+02:00,,945.0,882.0,2259.0
2015-05-18 03:00:00+02:00,,946.0,882.0,2245.0
2015-05-18 04:00:00+02:00,,944.0,882.0,2140.0
2015-05-18 05:00:00+02:00,,855.0,910.0,2512.0
2015-05-18 06:00:00+02:00,,485.0,977.0,3345.0
